CodigoLicitacion;Numero;Nombre;CodigoEstado;Estado;Descripcion;Tipo;CodigoTipo;TipoConvocatoria;Moneda;Etapas;EstadoEtapas;C_CodigoOrganismo;C_NombreOrganismo;C_RutUnidad;C_CodigoUnidad;C_Unidad;C_DireccionUnidad;C_ComunaUnidad;C_RegionUnidad;C_RutUsuario;C_CodigoUsuario;C_Usuario;C_Cargo;FechaCreacion;FechaCierre;FechaInicio;FechaFinal;FechaPubRespuestas;FechaActoAperturaTecnica;FechaActoAperturaEconomica;FechaPublicacion;FechaAdjudicacion;FechaEstimadaAdjudicacion;FechaSoporteFisico;FechaTiempoEvaluacion;FechaEstimadaFirma;FechaVisitaTerreno;FechaEntregaAntecedentes;FechaInicioContrato;DiasCierreLicitacion;Informada;TomaRazon;EstadoPublicidadOfertas;JustificacionPublicidad;Contrato;Obras;CantidadReclamos;UnidadTiempoEvaluacion;DireccionVisita;DireccionEntrega;Estimacion;FuenteFinanciamiento;VisibilidadMonto;MontoEstimado;JustificacionMonto;Tiempo;UnidadTiempo;Modalidad;TipoPago;Resp_Pago;Resp_Email_Pago;Resp_Contrato;Resp_Email;Resp_Fono;ProhibicionContratacion;SubContratacion;UnidadTiempoDuracion;TiempoDuracionContrato;TipoDuracionContrato;ObservacionContract;ExtensionPlazo;EsBaseTipo;UnidadTiempoContratoLicitacion;ValorTiempoRenovacion;PeriodoTiempoRenovacion;EsRenovable;CodigoBIP;Adj_Tipo;Adj_Fecha;Adj_Numero;Adj_NumeroOferentes;Adj_UrlActa;DescripcionTipoLicitacion;DescripcionMoneda;DescripcionTipoConvocatoria;DescripcionEstimacion;DescripcionTipoPago;DescripcionUnidadTiempoEval;DescripcionUnidadTiempoDuracion;DescripcionAdjTipo;Informada_Desc;TomaRazon_Desc;Contrato_Desc;Obras_Desc;VisibilidadMonto_Desc;SubContratacion_Desc;ExtensionPlazo_Desc;EsBaseTipo_Desc;EsRenovable_Desc
1077241-3-LP25;;ADQUISICIÓN EQUIPOS EQUIPAMIENTO E INSTRUMENTAL EN EL MARCO DE PROGRAMA DE RESOLUCIÓN DE LISTAS DE ESPERA GORE-SSO;8;Adjudicada;Adquirir Equipos, equipamiento e instrumental en el marco de Programa de Resolución de Listas de Espera GORE-SSO con la finalidad de aumentar la resolución de casos en lista de espera de la Red Asistencial del SSO.;LP;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1077241;Administración de Fondos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1509881;Ariela Acevedo;PROFESIONAL APOYO;2025-05-23T00:00:00;2025-06-30T15:15:00;2025-06-09T10:00:00;2025-06-17T15:00:00;2025-06-19T15:00:00;2025-06-30T15:16:00;2025-06-30T15:16:00;2025-06-09T09:57:25.69;2025-07-28T09:47:37.807;2025-07-30T17:00:00;;1900-01-11T00:00:00;2025-09-01T00:00:00;;;2025-06-09T10:00:00;0;0;0;1;;0;0;289;2;;;2;;0;0.0;;;2;1;4;Rodrigo Martínez Alvarado;;Marco González Faine;;;Según numeral 7.5.;0;1;0; ;;0;0;1;0; ;0;;2;2025-07-25T00:00:00;12102;6;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Yu8EM5wUdjrY+ct4x/jLTTY0T0uz64/2Pvsnqkjv0wQ=;Licitación Pública Mayor a 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Días;Horas;Resolución;No;No;No;;No;No;No;No;No
1057532-43-L125;;Adquisición Escalas Wechsler de Inteligencia para Dispositivos SSO;8;Adjudicada;F2-180-NAM Se requiere la compra de escalas Wechsler para usuarios de dispositivos Newen y Cosam Oriente. -Escala Wechsler de Inteligencia para Niños – Quinta Edición (Batería WISCV). -Escala Wechsler de inteligencia para Adultos-IV (WAIS-IV);L1;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Ruta Puerto Octay U-55 (Calle de Servicio);Osorno;Región de los Lagos ;;2067506;NICOLAS ASENCIO MOREIRA;COMPRADOR;2025-05-27T15:01:12.887;2025-07-07T16:00:00;2025-06-30T07:32:55.703;2025-07-01T17:00:00;2025-07-02T17:00:00;2025-07-07T16:01:00;2025-07-07T16:01:00;2025-06-30T07:32:55.703;2025-07-31T16:49:41.44;2025-07-25T16:00:00;;;;;;2025-06-30T07:32:55.703;0;0;0;1;Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.;0;0;289;2;;;2;;1;1751000.0;1;;2;0;-1;;;;;;;1;0;0; ;;0;0;0;0; ;0;;2;2025-07-31T00:00:00;12175;4;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Dop36H8wG+hvNBj4YCGFaxpHIrhgw5PLNWTpWd7X6Kw=;Licitación Pública Menor a 100 UTM;Peso Chileno;Pública;Precio Referencial;;Días;;Resolución;No;No;No;;Sí;Sí;No;No;No
1057532-51-LE25;;“ADQUISICION DE CINTAS DE GLICEMIA CON GLUCOMETROS EN COMODATO PARA RED ASISTENCIAL APS EN CUMPLIMIENTO DE PROGRAMAS MINISTERIALES DE APS”;8;Adjudicada;La presente licitación tiene por objeto cumplir con la estrategia Programa Cardiovascular, entregar cintas para autocontrol de glicemia en APS según orientación técnica Programa Ministerial Diabetes, en los establecimientos de Atención Primaria de la Red Asistencial S.S.O.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;MANUEL ANTONIO MATTA N° 455;Osorno;Región de los Lagos ;;1590644;JACQUELINE  OYARZUN ALVAREZ;Comprador administrativo;2025-06-27T00:00:00;2025-07-21T17:10:00;2025-07-08T10:01:00;2025-07-11T12:00:00;2025-07-17T17:00:00;2025-07-21T17:20:00;2025-07-21T17:20:00;2025-07-08T09:37:00;2025-08-06T16:38:23.71;2025-08-18T17:00:00;;1900-01-16T00:00:00;;;;2025-07-08T10:01:00;0;0;0;1;;2;0;289;2;;;2;;0;0.0;;;2;1;1;Erwin Camino B.;;Eleuterio Roman L.;;;Resolución Exenta N°1082704.07.2025.numeral 7.7 de las bases.;0;1;0; ;;0;0;1;0; ;0;;2;2025-08-06T00:00:00;N°12341;4;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=VCAq9M9QyOAluvBkSkmyvbUHlKpicxuH4DzSV2cYin0=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago a 30 días;Días;Horas;Resolución;No;No;;;No;No;No;No;No
1057922-19-LP25;;ADQUISICION DE EQUIPOS DENTALES CESFAM CHUYACA;8;Adjudicada;F5-019-BMC ADQUISICIÓN DE EQUIPOS DENTALES PARA CESFAM CON SAR CHUYACA.;LP;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057922;Activos Fijos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;2167366;Bastian Miranda Coronado;PROFESIONAL;2025-06-04T00:00:00;2025-07-03T15:15:00;2025-06-13T17:00:00;2025-06-17T15:00:00;2025-06-23T17:00:00;2025-07-03T15:16:00;2025-07-03T15:16:00;2025-06-13T16:23:59.737;2025-08-06T17:03:24.417;2025-08-18T17:00:00;;1900-01-16T00:00:00;;;;2025-06-13T17:00:00;0;0;0;1;;0;0;289;2;;;2;SECTORIAL;1;107582000.0;;;2;1;4;RODRIGO MARTINEZ;;MARIA ELENA MUÑOZ;;;;1;1;0; ;;0;0;1;0; ;0;;2;2025-08-06T00:00:00;12337;15;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=YBeNuVWlSRaYDEIP6+eEspBkXoYurQzRVK8IRk4p0g4=;Licitación Pública Mayor a 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Días;Horas;Resolución;No;No;No;;Sí;Sí;No;No;No
1057922-10-R125;;ADQUISICIÓN DE EQUIPOS PARA PLAN NACIONAL DEL CÁNCER;8;Adjudicada;REPOSICIÓN Y ADQUISICIÓN DE EQUIPOS Y EQUIPAMIENTO PARA EL SERVICIO DE SALUD OSORNO, CONTEMPLADOS POR PLAN NACIONAL DEL CÁNCER 2025;LP;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057922;Activos Fijos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1509881;Ariela Acevedo;PROFESIONAL APOYO;2025-04-22T00:00:00;2025-05-19T15:15:00;2025-04-28T12:20:00;2025-05-07T17:00:00;2025-05-09T17:00:00;2025-05-19T15:16:00;2025-05-19T15:16:00;2025-04-28T12:16:12.377;2025-08-14T14:53:23.113;2025-06-18T18:49:00;;1900-01-11T00:00:00;;;;2025-04-28T12:20:00;0;0;0;0;;;0;289;2;;;1;;0;0.0;;;2;1;-1;;;;;;;0;1;0; ;;0;0;1;0; ;0;;2;2025-08-14T00:00:00;12793;15;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=U8sPUNUKzi/+kupzjvXEoWeBa5pOrN4BnnFqO9kX4Fg=;Licitación Pública Mayor a 1000 UTM;Peso Chileno;Pública;Presupuesto Disponible;;Días;Horas;Resolución;No;No;;;No;No;No;No;No
1057532-37-R125;;LICENCIAS SOFTWARE ARCHICAD COLLABORATE O EQUIV;8;Adjudicada;SUSCRIPCIÓN LICENCIAS SOFTWARE ARCHICAD COLLABORATE O EQUIVALENTE PARA EL SERVICIO DE SALUD OSORNO, POR 12 MESES, CON PAGO EN 12 CUOTAS.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;621550;Lesly Andrea Díaz Aburto;Administrativo;2025-05-07T12:17:55.67;2025-06-16T15:01:00;2025-06-09T10:00:00;2025-06-11T17:00:00;2025-06-12T17:00:00;2025-06-16T15:01:00;2025-06-16T15:01:00;2025-06-09T09:57:55.46;2025-08-14T09:51:22.35;2025-07-17T17:00:00;;;;;;2025-06-09T10:00:00;0;0;0;0;;;0;289;1;;;1;;0;0.0;;12;1;1;-1;;;;;;DE ACUERDO A NUMERAL 7.7 DE LAS BASES ADJUNTAS;0;4;12; ;;0;0;2;0; ;0;;2;2025-08-13T00:00:00;12787;2;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=LdnpOamYR8waftZAloYHXb3LlHQJk0OKekDiCaCspSU=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Presupuesto Disponible;;Horas;Meses;Resolución;No;No;;;No;No;No;No;No
1057922-6-LR25;;ADQ. Y HABILITACIÓN DE ANGIÓGRAFO MONOPLANO MULTIP;8;Adjudicada;Adquirir un angiógrafo monoplano multipropósito para su habilitación en el Hospital San José de Osorno.;LR;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057922;Activos Fijos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1509881;Ariela Acevedo;PROFESIONAL APOYO;2025-03-05T12:48:07.397;2025-04-11T15:15:00;2025-03-06T16:30:00;2025-03-19T15:00:00;2025-03-26T15:00:00;2025-04-11T15:16:00;2025-04-11T15:16:00;2025-03-05T16:35:00;2025-08-18T18:16:50.057;2025-09-08T17:00:00;;1900-01-11T00:00:00;2025-05-27T12:48:07.397;;;2025-03-06T16:30:00;0;0;1;1;;0;0;289;2;;;2;;0;0.0;;;2;1;4;Rodrigo Martínez Alvarado;;Miguel Navarro Salgado;;;;0;1;0; ;;0;0;1;0; ;0;;2;2025-08-18T00:00:00;12826;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=kmoBavPYCdY/BQ64sbgEiLJ7+KEuQkjjJHoa2nCyYzA=;;Peso Chileno;Pública;Precio Referencial;Pago Anual;Días;Horas;Resolución;No;Sí;No;;No;No;No;No;No
1077241-5-LE25;;“Licitación de Insumos de Ortodoncia para continuidad de atenciones de Programa de resolución de ortodoncia en niños niñas y adolescentes de la provincia de Osorno y región de los Lagos” - Código BIP: 40001626-0;8;Adjudicada;"La presente licitación de adquisición de insumos tiene como objetivo dar continuidad de atenciones de ""Programa de resolución de ortodoncia en niños, niñas y adolescentes de la provincia de Osorno y región de los Lagos” Código BIP: 40001626-0.";LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1077241;Administración de Fondos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1590644;JACQUELINE  OYARZUN ALVAREZ;Comprador administrativo;2025-06-16T00:00:00;2025-07-07T15:10:00;2025-06-27T12:00:00;2025-07-02T15:00:00;2025-07-03T16:00:00;2025-07-07T15:20:00;2025-07-07T15:20:00;2025-06-27T09:56:09.47;2025-08-20T10:21:28.033;2025-08-21T17:00:00;;1900-01-16T00:00:00;;;;2025-06-27T12:00:00;0;0;0;1;;2;0;289;2;;;2;Programas Extra Presupuestario;0;0.0;Según lo indicado en Resolución Nro. 10621;;2;1;4;Rodrigo Martinez Alvarado;;Marco Gonzalez F.;;;De acuerdo al numeral 7.6 de las bases.;0;4;0; ;;0;0;1;0; ;0;;2;2025-08-19T00:00:00;N°12872;4;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=rw1VoYYgd0D0W+7NuvqvFmpwFdlOrUIBjVfQQP6bLXw=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Días;Meses;Resolución;No;No;;;No;No;No;No;No
1180747-1-LR25;;Construcción Posta de Salud Rural La Poza;7;Desierta (o art. 3 ó 9 Ley 19.886);Se requiere la construcción de un edificio de 295 m2, mediante estructura de acero metalcom, la cual contempla recintos de atención médica, recintos técnicos y la construcción de una vivienda del paramedico, todo esto en una superficie de terreno de 500 m2.;LR;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1180747;Compras Convenio GORE Region de Los Lagos;AV. DECIMA REGION 480;Puerto Montt;Región de los Lagos ;;1952433;JUAN FELIPE ROJEL HUENTRO;PROFESIONAL DE APOYO;2025-05-16T10:59:11.26;2025-07-14T15:00:00;2025-05-23T14:00:00;2025-06-16T23:59:00;2025-07-07T17:00:00;2025-07-14T15:15:00;2025-07-14T15:15:00;2025-05-23T13:28:00;2025-08-22T16:03:27.63;2025-08-14T17:00:00;;1900-01-16T00:00:00;2025-09-15T00:00:00;;;2025-05-23T14:00:00;0;0;0;1;;0;2;289;2;;;1;FNDR;0;0.0;;28;2;1;4;Gobierno Regional de Los Lagos;;Carlos Toledo;;;;0;4;28; ;;1;0;2;0; ;0;;;;;6;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=79Pp3vk2HGzgU4GbV9IYqo6ZtwzRxto7TBtUkF3kYsI=;;Peso Chileno;Pública;Presupuesto Disponible;Pago Anual;Días;Meses;;No;No;No;Sí;No;No;Sí;No;No
1057922-28-LE25;;ADQUISICIÓN EQUIPOS MÉDICOS Y MOBILIARIO COSAM RAHUE;8;Adjudicada;F5-028-BMC-ADQUISICIÓN DE EQUIPOS MÉDICOS Y MOBILIARIO CLÍNICO PARA HABILITACIÓN DE COSAM RAHUE.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057922;Activos Fijos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;2167366;Bastian Miranda Coronado;PROFESIONAL;2025-07-15T00:00:00;2025-08-04T15:15:00;2025-07-28T12:00:00;2025-07-29T17:00:00;2025-07-31T17:00:00;2025-08-04T15:16:00;2025-08-04T15:16:00;2025-07-28T11:38:18.953;2025-09-01T09:11:08.093;2025-09-02T18:00:00;;1900-01-11T00:00:00;;;;2025-07-28T12:00:00;0;0;0;1;;2;0;289;2;;;2;SECTORIAL;1;51813000.0;;;2;1;4;RODRIGO MARTINEZ;;MARIA ELENA MUÑOZ;;;De acuerdo a lo establecido en el numeral 7.7 de las bases.;1;1;0; ;;0;0;1;0; ;0;;2;2025-08-29T00:00:00;13748;15;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Fw5XAaOYsE+H4Zn+o5scMYH4aR6GlbSAp62tLPuKEOo=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Días;Horas;Resolución;No;No;;;Sí;Sí;No;No;No
1057922-31-LE25;;ADQUISICION DE INSTRUMENTAL QUIRURGICO PARA CECOSF EL ENCANTO;8;Adjudicada;F5-026-BMC-ADQUISICIÓN DE INSTRUMENTAL QUIRUGICO PARA CECOSF EL ENCANTO.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057922;Activos Fijos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;2167366;Bastian Miranda Coronado;PROFESIONAL;2025-07-15T00:00:00;2025-08-11T15:15:00;2025-08-01T16:00:00;2025-08-05T17:00:00;2025-08-07T17:00:00;2025-08-11T15:16:00;2025-08-11T15:16:00;2025-08-01T15:30:05.6;2025-09-09T11:22:27.79;2025-09-09T17:00:00;;1900-01-11T00:00:00;;;;2025-08-01T16:00:00;0;0;0;1;;2;0;289;2;;;2;Sectorial;1;20122000.0;;;2;1;4;RODRIGO MARTINEZ ALVARADO;;MARIA ELENA MUÑOZ ;;;De acuerdo a lo establecido en numeral 7.7 de las bases.;1;1;0; ;;0;0;1;0; ;0;;2;2025-09-08T00:00:00;14096;9;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=rMfCG4uUKp43SuKN0LQIT+fcsrqYXGJCgehL/fs3KBQ=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Días;Horas;Resolución;No;No;;;Sí;Sí;No;No;No
1057532-61-LE25;;Servicio de Movilización para Vacunación SSO 2025 nuevo llamado;8;Adjudicada;Servicio de Movilización de 2 vehículos, por 2 meses, para ejecución de servicio de vacunación y otros servicios de salud en la provincia de Osorno.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1952433;JUAN FELIPE ROJEL HUENTRO;PROFESIONAL DE APOYO;2025-07-21T00:00:00;2025-08-12T15:15:00;2025-08-07T11:00:00;2025-08-08T15:00:00;2025-08-11T15:00:00;2025-08-12T15:16:00;2025-08-12T15:16:00;2025-08-07T10:56:20.063;2025-09-09T16:47:20.5;2025-09-09T17:00:00;;;;;;2025-08-07T11:00:00;0;0;0;1;;2;0;289;1;;;1;Programas;0;0.0;;2;1;1;4;Erwin Camino B.;;Carolina Lagos Calderón;;;De acuerdo a numeral 7.6 Subcontratación de las bases de licitación;0;4;2;RFB_CONTRACT_TIME_PERIOD_ALONG_TIME_EXECUTION;;0;0;2;0; ;0;;2;2025-09-09T00:00:00;14123;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=EjWf99oQTCt8vMqTod6Arve+ZrbRSoSiz8LBNoRq+vY=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Presupuesto Disponible;Pago Anual;Horas;Meses;Resolución;No;No;;;No;No;No;No;No
1057922-35-LE25;;ADQUISICIÓN DE EQUIPOS DENTALES PARA CECOSF EL ENCANTO COMUNA DE PUYEHUE;8;Adjudicada;F5-029-BMC- Adquisición de Equipos Dentales para CECOSF El Encanto;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057922;Activos Fijos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;2167366;Bastian Miranda Coronado;PROFESIONAL;2025-07-17T00:00:00;2025-08-14T15:15:00;2025-08-04T09:30:00;2025-08-06T17:00:00;2025-08-08T17:00:00;2025-08-14T15:16:00;2025-08-14T15:16:00;2025-08-04T09:10:16.843;2025-09-10T16:20:12.417;2025-09-12T17:00:00;;1900-01-11T00:00:00;;;;2025-08-04T09:30:00;0;0;0;1;;2;0;289;2;;;2;SECTORIAL;1;25000000.0;;;2;1;4;RODRIGO MARTINEZ;;MARIA ELENA MUÑOZ;;;;1;1;0; ;;0;0;1;0; ;0;;2;2025-09-10T00:00:00;14130;8;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=kCjCrGfxLoxT0NWUjBnMsWzj9wR6opnW1kXl/IPUBF0=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Días;Horas;Resolución;No;No;;;Sí;Sí;No;No;No
1057922-26-LP25;;ADQUISICIÓN DE INSTRUMENTAL QUIRÚRGICO HBSJO;8;Adjudicada;F5-022-BMC Adquisición de Instrumental Quirúrgico para habilitación de Pabellón Angiografía del Hospital Base San José de Osorno.;LP;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057922;Activos Fijos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;2167366;Bastian Miranda Coronado;PROFESIONAL;2025-07-11T00:00:00;2025-08-11T15:15:00;2025-08-01T12:45:00;2025-08-05T17:00:00;2025-08-07T17:00:00;2025-08-11T15:16:00;2025-08-11T15:16:00;2025-08-01T12:38:50.32;2025-09-10T15:57:47.18;2025-09-10T17:30:00;;1900-01-16T00:00:00;;;;2025-08-01T12:45:00;0;0;0;1;;0;0;289;2;;;2;SECTORIAL;1;74519000.0;;;2;1;4;RODRIGO MARTINEZ;;MARIA ELENA MUÑOZ;;;De acuerdo a lo establecido en numeral 7.6 de las bases;1;1;0; ;;0;0;1;0; ;0;;2;2025-09-10T00:00:00;14129;3;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=DMnsXHBu3JtDWH8UNxlxZLvgG+JMnf+mxmdICIdjXNs=;Licitación Pública Mayor a 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Días;Horas;Resolución;No;No;No;;Sí;Sí;No;No;No
1057532-57-L125;;Mantención Preventiva y Correctiva de Camillas de Transporte Ambulancias Base Samu;7;Desierta (o art. 3 ó 9 Ley 19.886);Se requiere ejecutar mantención preventiva y correctiva para las camillas de ambulancias de la Base SAMU Osorno. Se espera asegurar la disponibilidad de equipos en ambulancias de emergencia básica y avanzada, que prestan servicios a la provincia de Osorno.;L1;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Ruta Puerto Octay U-55 (Calle de Servicio);Osorno;Región de los Lagos ;;1529595;Ivan Vargas Ojeda;Comprador Administrativo;2025-07-14T15:12:18.167;2025-07-30T15:00:00;2025-07-23T09:39:49.81;2025-07-24T17:00:00;2025-07-25T17:00:00;2025-07-30T15:05:00;2025-07-30T15:05:00;2025-07-23T09:39:49.81;2025-09-11T15:55:45.36;2025-09-08T17:00:00;;;;;;2025-07-23T09:39:49.81;0;0;0;1;Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.;0;0;289;2;;;2;;1;3700000.0;1;;2;0;-1;;;;;;;1;0;0; ;;0;0;0;0; ;0;;;;;3;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=UyRAFTh1miNmCbwPVWnhnRthXjFbX4NuAJU1jG4CCtg=;Licitación Pública Menor a 100 UTM;Peso Chileno;Pública;Precio Referencial;;Días;;;No;No;No;;Sí;Sí;No;No;No
1057532-33-LP25;;CONVENIO DE SUMINISTRO DE MEDICAMENTOS PARA ESTABLECIMIENTO DEPENDIENTES Y DROGUERIA DEL S.S.O. POR 24 MESES.;8;Adjudicada;La presente licitación se requiere para contar con un Convenio de Suministro de Medicamentos e insumos para poder responder a incremento de demanda o incumplimiento de despachos de CENABAST.;LP;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1590644;JACQUELINE  OYARZUN ALVAREZ;Comprador administrativo;2025-04-23T00:00:00;2025-06-06T15:10:00;2025-05-16T16:20:00;2025-05-27T15:00:00;2025-05-28T17:30:00;2025-06-06T15:20:00;2025-06-06T15:20:00;2025-05-16T11:07:00;2025-09-12T23:51:42.893;2025-09-12T18:00:00;;1900-01-31T00:00:00;;;;2025-05-16T16:20:00;0;0;0;1;;0;0;289;2;;;2;Programas Ministeriales;0;0.0;Según Resolución Exenta Adjunta;24;2;1;4;Rodrigo Martinez Alvarado;;D. Eleuterio Roman L.;;;De acuerdo a lo indicado en numeral 7.6 de las bases.;0;4;24; ;;0;0;2;0; ;0;;2;2025-09-12T00:00:00;14547;55;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=iPLEMHi9CALaaYTTb3XVFN/yRpQ0MDa/3ckaAeSIluI=;Licitación Pública Mayor a 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Días;Meses;Resolución;No;No;No;;No;No;No;No;No
1057532-41-R125;;ADQUISICION VESTUARIO INSTITUCIONAL AUXILIARES SSO;8;Adjudicada;ADQUISICION VESTUARIO INSTITUCIONAL PARA ESTAMENTO AUXILIARES SERVICIO SALUD OSORNO;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;621550;Lesly Andrea Díaz Aburto;Administrativo;2025-05-19T12:00:36.287;2025-06-23T15:01:00;2025-06-05T10:00:00;2025-06-09T17:00:00;2025-06-11T17:00:00;2025-06-23T15:01:00;2025-06-23T15:01:00;2025-06-05T09:48:00;2025-09-22T10:25:26.863;2025-07-29T17:00:00;;;;;;2025-06-05T10:00:00;0;0;0;0;;;0;289;1;;;1;;0;0.0;;;1;1;-1;;;;;;DE ACUERDO A NUMERAL 7.7 DE LAS BASES ADJUNTAS;0;1;0; ;;0;0;1;0; ;0;;2;2025-09-16T00:00:00;15118;11;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=y/k2573JsDBcB4O6wrnv+4BMJawlTnt1IYsBzE/z4AY=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Presupuesto Disponible;;Horas;Horas;Resolución;No;No;;;No;No;No;No;No
